,Category,Message,Emoji,Mathematical symbols,URL,shorthands,Dot,length,capitals,Num_Phone,Special characters,word_count,mis_spell
4637,ham,K k pa Had your lunch aha.,0,0,0,3,0,26,1,0,0,7,1
4638,ham,Oh ho. Is this the first time u use these type of words,0,0,0,2,0,55,0,0,0,13,1
4639,ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),1,0,0,0,1,66,0,0,0,11,1
4640,ham,Of course. I guess god's just got me on hold right now.,0,0,0,1,0,55,1,0,0,12,1
4641,ham,Do you hide anythiing or keeping distance from me,0,0,0,0,0,49,0,0,0,9,1
4642,ham,Havent.,0,0,0,0,0,7,0,0,0,1,0
4643,spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,0,4,1,1,0,143,0,1,1,19,1
4644,ham,Sorry i din lock my keypad.,0,0,0,1,0,27,0,0,0,6,1
4645,ham,Did u got that persons story,0,0,0,1,0,28,0,0,0,6,1
4646,ham,Are you planning to come chennai?,0,0,0,0,0,33,0,0,0,6,1
4647,spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,0,0,0,4,0,155,0,1,0,29,1
4648,ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0,0,0,6,1,157,0,0,3,32,1
4649,ham,We are okay. Going to sleep now. Later,0,0,0,1,0,38,0,0,0,8,1
4650,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0,2,0,2,0,159,2,0,0,22,1
4651,ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,0,0,0,1,2,135,4,0,3,24,1
4652,spam,A Â£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a Â£400 reward. Just call 09066380611,0,0,0,0,0,157,7,1,1,27,5
4653,ham,Where r e meeting tmr?,0,0,0,3,0,22,0,0,0,5,1
4654,ham,Lol yes. But it will add some spice to your day.,0,0,0,2,0,48,0,0,0,11,1
4655,ham,Hope you are having a great day.,0,0,0,0,0,32,0,0,0,7,1
4656,ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.,0,0,0,0,0,80,0,0,0,14,1
4657,ham,"K, I'll work something out",0,0,0,2,0,26,1,0,0,5,1
4658,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,0,3,0,1,0,136,4,1,1,20,1
4659,ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,1,1,0,0,0,106,2,0,0,20,1
4660,ham,I cant pick the phone right now. Pls send a message,0,0,0,1,0,51,1,0,0,11,1
4661,ham,You call him and tell now infront of them. Call him now.,0,0,0,0,0,56,0,0,0,12,1
4662,ham,Ok no prob...,0,0,0,2,1,13,0,0,0,3,1
4663,ham,Ladies first and genus second k .,0,0,0,1,0,33,0,0,0,7,1
4664,ham,No. Yes please. Been swimming?,0,0,0,0,0,30,0,0,0,5,1
4665,ham,Mum not going robinson already.,0,0,0,1,0,31,0,0,0,5,1
4666,ham,Ok set let u noe e details later...,0,0,0,4,1,35,0,0,0,8,1
4667,ham,Not..tel software name..,0,0,0,0,2,24,0,0,0,3,1
4668,ham,I send the print  outs da.,0,0,0,0,0,26,1,0,0,7,1
4669,ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO,0,0,0,4,0,48,10,0,0,10,1
4670,ham,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!",0,0,0,5,0,159,8,0,3,29,1
4671,ham,"I didnt get ur full msg..sometext is missing, send it again",0,0,0,1,1,59,1,0,0,11,1
4672,ham,"Probably not, I'm almost out of gas and I get some cash tomorrow",0,0,0,2,0,64,1,0,0,13,1
4673,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",0,1,0,1,0,152,0,1,0,24,1
4674,ham,I forgot 2 ask Ã¼ all smth.. There's a card on da present lei... How? Ã all want 2 write smth or sign on it?,0,0,0,5,2,109,1,0,0,25,6
4675,ham,I'm leaving my house now.,0,0,0,1,0,25,0,0,0,5,1
4676,spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",0,1,1,5,0,160,3,0,1,31,1
4677,ham,Ã ready then call me...,0,0,0,0,1,24,0,0,0,5,5
4678,ham,Wewa is 130. Iriver 255. All 128 mb.,0,0,0,0,0,36,0,0,0,8,1
4679,ham,It is a good thing I'm now getting the connection to bw,0,0,0,1,0,55,0,0,0,12,1
4680,ham,Sry da..jst nw only i came to home..,0,0,0,2,2,36,0,0,0,8,1
4681,ham,"That's cool he'll be here all night, lemme know when you're around",0,0,0,1,0,66,0,0,0,12,1
4682,ham,Are you staying in town ?,0,0,0,0,0,25,0,0,0,6,1
4683,ham,"Haha yeah, 2 oz is kind of a shitload",0,0,0,2,0,37,0,0,0,9,1
4684,ham,Ok u can take me shopping when u get paid =D,1,1,0,3,0,44,1,0,0,11,1
4685,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",2,2,0,0,2,160,3,0,0,33,1
4686,ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",0,0,0,1,0,63,0,0,3,14,1
4687,ham,But pls dont play in others life.,0,0,0,1,0,33,0,0,0,7,1
4688,ham,Eatin my lunch...,0,0,0,0,1,17,0,0,0,3,1
4689,ham,Hmmm.but you should give it on one day..,0,0,0,1,1,40,0,0,0,8,1
4690,ham,"Didn't try, g and I decided not to head out",0,0,0,1,0,43,1,0,0,10,1
4691,ham,Ok no prob,0,0,0,3,0,10,0,0,0,3,1
4692,ham,Surly ill give it to you:-) while coming to review.,1,1,0,1,0,51,0,0,0,10,1
4693,ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",0,0,0,0,0,154,0,0,0,30,1
4694,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0,0,0,2,2,113,0,0,0,20,1
4695,ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,0,0,0,2,0,147,0,0,0,30,1
4696,spam,"URGENT! Your Mobile No 07808726822 was awarded a Â£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",0,4,0,1,0,155,3,1,3,25,5
4697,ham,A guy who gets used but is too dumb to realize it.,0,0,0,0,0,50,1,0,0,12,1
4698,ham,"Okey dokey, iâll be over in a bit just sorting some stuff out.",0,0,0,2,0,64,0,0,0,13,6
4699,ham,Don no da:)whats you plan?,1,0,0,2,0,26,0,0,0,5,1
4700,ham,Yes fine,0,0,0,0,0,8,0,0,0,2,1
4701,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0,1,1,3,0,132,2,0,2,25,1
4702,ham,I liked the new mobile,0,0,0,0,0,22,1,0,0,5,1
4703,ham,Anytime...,0,0,0,0,1,10,0,0,0,1,0
4704,ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,6,0,4,4,124,2,0,0,22,1
4705,ham,Yar but they say got some error.,0,0,0,1,0,32,0,0,0,7,1
4706,ham,Hey anyway i have to :-),1,1,0,1,0,24,0,0,0,6,1
4707,ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0,0,0,4,0,95,0,0,0,19,1
4708,ham,Wif my family booking tour package.,0,0,0,1,0,35,0,0,0,6,1
4709,ham,"Did you say bold, then torch later. Or one torch and 2bold?",0,0,0,1,0,59,0,0,0,12,1
4710,ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",0,0,0,1,0,73,1,0,0,15,1
4711,ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),1,2,0,6,3,88,0,0,0,16,1
4712,ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,0,0,0,5,2,77,1,0,0,19,1
4713,ham,Thats cool princess! I will cover your face in hot sticky cum :),1,0,0,1,0,64,1,0,1,13,1
4714,ham,Big brotherâs really scraped the barrel with this shower of social misfits,0,0,0,1,0,76,0,0,0,12,6
4715,ham,Oops i thk i dun haf enuff... I go check then tell Ã¼..,0,0,0,2,2,55,1,0,0,13,5
4716,ham,S:)8 min to go for lunch:),2,0,0,1,0,26,1,0,0,6,1
4717,ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0,0,0,5,0,112,1,0,0,24,1
4718,ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home",0,0,0,4,0,77,2,0,1,18,1
4719,ham,My uncles in Atlanta. Wish you guys a great semester.,0,0,0,0,0,53,0,0,0,10,1
4720,ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0,0,0,3,4,102,0,0,0,19,1
4721,ham,Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..,0,0,0,0,2,79,0,0,0,15,5
4722,ham,"Yup. Anything lor, if u dun wan it's ok...",0,0,0,3,1,42,0,0,0,9,1
4723,ham,"I'm home, my love ... If your still awake ... *loving kiss*",0,2,0,4,2,59,0,0,0,12,1
4724,ham,HELLO PEACH! MY CAKE TASTS LUSH!,0,0,0,2,0,32,6,0,2,6,1
4725,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",0,0,0,3,0,153,6,0,1,29,1
4726,ham,"There'll be a minor shindig at my place later tonight, you interested?",0,0,0,0,0,70,0,0,0,12,1
4727,ham,Jason says it's cool if we pick some up from his place in like an hour,0,0,0,1,0,70,0,0,0,16,1
4728,spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",0,2,0,3,0,143,6,0,0,26,1
4729,ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0,1,0,3,0,124,5,0,3,25,1
4730,ham,I've reached already.,0,0,0,0,0,21,0,0,0,3,1
4731,ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,0,0,0,0,0,77,1,0,0,16,1
4732,ham,K:)eng rocking in ashes:),2,0,0,0,0,25,0,0,0,4,1
4733,ham,Wat time r Ã¼ going to xin's hostel?,0,0,0,2,0,36,0,0,0,8,5
4734,ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,0,0,0,2,1,75,0,0,1,11,1
4735,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,0,2,1,3,0,154,1,0,0,28,1
4736,ham,Oh k:)after that placement there ah?,1,0,0,1,0,36,0,0,0,6,1
4737,ham,"Not for possession, especially not first offense",0,0,0,0,0,48,0,0,0,7,1
4738,ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",0,0,0,6,3,175,0,0,0,31,1
4739,ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,0,0,0,10,0,237,2,0,0,49,1
4740,ham,We have pizza if u want,0,0,0,2,0,23,0,0,0,6,1
4741,ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",0,0,0,3,0,101,1,0,0,18,1
4742,ham,Many more happy returns of the day. I wish you happy birthday.,0,0,0,0,0,62,1,0,0,12,1
4743,ham,Ya very nice. . .be ready on thursday,0,0,0,1,0,37,0,0,0,8,1
4744,ham,I am in hospital da. . I will return home in evening,0,0,0,0,0,52,2,0,0,12,1
4745,ham,Thinking of u ;) x,0,0,0,2,0,18,0,0,0,5,1
4746,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,0,1,0,0,0,106,0,1,1,17,1
4747,ham,Orh i tot u say she now still dun believe.,0,0,0,3,0,42,0,0,0,10,1
4748,ham,"When you just put in the + sign, choose my number and the pin will show. Right?",0,1,0,1,0,79,0,0,0,17,1
4749,ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0,0,0,3,2,133,1,0,2,25,1
4750,ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0,0,1,7,0,91,1,0,2,18,1
4751,ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",0,0,0,2,0,99,2,0,0,23,1
4752,spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,0,4,0,4,0,160,2,0,1,27,1
4753,ham,Well boy am I glad G wasted all night at applebees for nothing,0,0,0,3,0,62,2,0,0,13,1
4754,spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,0,0,2,2,1,155,1,0,3,25,1
4755,ham,Ok lor... Or u wan me go look 4 u?,0,0,0,4,1,34,0,0,0,10,1
4756,ham,U wan 2 haf lunch i'm in da canteen now.,0,0,0,5,0,40,1,0,0,10,1
4757,ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,0,0,0,3,4,157,0,0,3,29,1
4758,ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0,0,0,3,0,133,2,0,0,30,1
4759,spam,URGENT! Your Mobile number has been awarded with a Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,0,0,0,0,0,144,2,1,1,23,5
4760,spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 Â£100 cash. Name the NEW US President? txt ans to 80082,0,0,0,5,0,139,2,0,0,27,5
4761,ham,I'm home. Doc gave me pain meds says everything is fine.,0,0,0,3,0,56,0,0,0,11,1
4762,ham,It's Ã© only $140 ard...Ã rest all ard $180 at least...Which is Ã© price 4 Ã© 2 bedrm ($900),0,0,0,2,2,93,0,0,3,19,6
4763,ham,Me too! Have a lovely night xxx,0,0,0,1,0,31,0,0,1,7,1
4764,ham,Prepare to be pleasured :),1,0,0,0,0,26,0,0,0,5,1
4765,ham,Hi.:)technical support.providing assistance to us customer through call and email:),2,0,0,1,0,83,0,0,0,10,1
4766,ham,if you text on your way to cup stop that should work. And that should be BUS,0,0,0,2,0,76,1,0,0,17,1
4767,ham,Whens your radio show?,0,0,0,0,0,22,0,0,0,4,1
4768,spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,0,0,0,2,0,89,2,1,0,15,1
4769,ham,I'm not sure if its still available though,0,0,0,1,0,42,0,0,0,8,1
4770,ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,0,0,4,1,120,0,0,1,21,1
4771,ham,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0,0,0,4,0,62,12,0,2,13,1
4772,ham,Hi..i got the money da:),1,0,0,1,1,24,0,0,0,5,1
4773,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,0,2,2,0,158,0,0,3,30,1
4774,ham,Ok then u tell me wat time u coming later lor.,0,0,0,4,0,46,0,0,0,11,1
4775,ham,U repeat e instructions again. Wat's e road name of ur house?,0,0,0,4,0,61,1,0,0,12,1
4776,ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0,0,0,0,2,156,0,0,1,29,1
4777,ham,Quite lor. But dun tell him wait he get complacent...,0,0,0,1,1,53,0,0,0,10,1
4778,ham,Sorry completely forgot * will pop em round this week if your still here?,0,1,0,2,0,73,0,0,0,14,1
4779,ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0,0,0,5,0,87,21,0,0,21,1
4780,ham,O we cant see if we can join denis and mina? Or does denis want alone time,0,0,0,3,0,74,1,0,0,17,1
4781,ham,Sen told that he is going to join his uncle finance in cbe,0,0,0,0,0,58,0,0,0,13,1
4782,ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0,0,0,3,1,79,0,0,0,17,1
4783,ham,"Call me, i am senthil from hsbc.",0,0,0,0,0,32,0,0,0,7,1
4784,ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",0,0,0,2,0,147,1,0,2,28,1
4785,ham,Indeed and by the way it was either or - not both !,0,1,0,1,0,51,0,0,1,13,1
4786,spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or Â£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",0,3,0,1,0,147,5,1,1,23,5
4787,ham,Holy living christ what is taking you so long,0,0,0,0,0,45,0,0,0,9,1
4788,ham,Ã thk of wat to eat tonight.,0,0,0,1,0,29,0,0,0,7,5
4789,ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0,0,0,5,1,157,0,0,0,31,1
4790,ham,We're on the opposite side from where we dropped you off,0,0,0,1,0,56,0,0,0,11,1
4791,ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0,0,0,4,0,68,0,0,0,14,1
4792,ham,Send me your resume:-),1,1,0,0,0,22,0,0,0,4,1
4793,ham,Gd luck 4 ur exams :-),1,1,0,2,0,22,0,0,0,6,1
4794,ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,0,0,4,0,84,0,0,0,22,1
4795,ham,Sorry that was my uncle. I.ll keep in touch,0,0,0,1,0,43,0,0,0,9,1
4796,ham,Saw Guys and Dolls last night with Patrick Swayze it was great,0,0,0,0,0,62,0,0,0,12,1
4797,spam,URGENT This is our 2nd attempt to contact U. Your Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,0,0,0,0,0,136,5,1,0,23,5
4798,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,0,0,1,2,0,158,1,1,2,25,1
4799,ham,Just come home. I don't want u to be miserable,0,0,0,1,0,46,1,0,0,10,1
4800,ham,I dont know why she.s not getting your messages,0,0,0,0,0,47,1,0,0,9,1
4801,ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",0,0,0,1,0,151,0,0,0,32,1
4802,ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",0,0,0,3,0,240,0,0,0,48,1
4803,ham,Reverse is cheating. That is not mathematics.,0,0,0,0,0,45,0,0,0,7,1
4804,ham,How do you plan to manage that,0,0,0,0,0,30,0,0,0,7,1
4805,ham,"Er, hello, things didnât quite go to plan â is limping slowly home followed by aa and with exhaust hanging off",0,0,0,2,0,114,0,0,0,21,7
4806,ham,Sorry for the delay. Yes masters,0,0,0,0,0,32,0,0,0,6,1
4807,ham,Call me when u finish then i come n pick u.,0,0,0,2,0,43,0,0,0,11,1
4808,spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,0,4,0,1,0,153,1,1,1,21,1
4809,ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0,0,0,2,0,110,0,0,0,23,1
4810,ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0,0,0,2,0,201,2,0,0,40,1
